label,char0,char1,char2,char3,char4,char5,char6,char7,char8,char9,char10,char11,char12,char13,char14,char15,char16,char17,char18,char19,char20,char21,char22,char23,char24,char25,char26,char27,char28,char29,char30,char31,char32,char33,char34,char35,char36,char37,char38,char39,char40,char41,char42,char43,char44,char45,char46,char47,char48,char49,char50,char51,char52,char53,char54,char55,char56,char57,char58,char59,char60,char61,char62,char63,char64,char65,char66,char67,char68,char69,char70,char71,char72,char73,char74,char75,char76,char77,char78,char79,char80,char81,char82,char83,char84,char85,char86,char87,char88,char89,char90,char91,char92,char93,char94,char95,char96,char97,char98,char99,char100,char101,char102,char103,char104,char105,char106,char107,char108,char109,char110,char111,char112,char113,char114,char115,char116,char117,char118,char119,char120,char121,char122
22,33,0,34,0,23,19,18,23,24,13,11,9,0,11,9,10,5,12,22,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,33,0,34,0,23,19,18,23,24,13,11,9,0,11,9,10,5,12,22,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,24,19,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,34,0,32,0,23,24,19,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,34,0,32,0,23,24,19,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,11,9,17,13,23,7,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,34,0,33,0,11,9,17,13,23,7,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,34,0,33,0,11,9,17,13,23,7,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,12,9,17,13,23,7,12,9,0,7,12,5,22,5,15,24,9,22,13,23,13,9,22,25,18,11,0,11,9,17,13,23,7,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,34,0,33,0,7,12,9,17,13,23,7,12,9,0,7,12,5,22,5,15,24,9,22,13,23,13,9,22,25,18,11,0,11,9,17,13,23,7,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,34,0,33,0,7,12,9,17,13,23,7,12,9,0,7,12,5,22,5,15,24,9,22,13,23,13,9,22,25,18,11,0,11,9,17,13,23,7,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6,9,23,7,12,22,9,13,6,25,18,11,0,8,9,22,0,9,22,23,24,9,0,12,13,16,10,9,0,17,5,4,18,5,12,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,35,0,32,0,6,9,23,7,12,22,9,13,6,25,18,11,0,8,9,22,0,9,22,23,24,9,0,12,13,16,10,9,0,17,5,4,18,5,12,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,35,0,32,0,6,9,23,7,12,22,9,13,6,25,18,11,0,8,9,22,0,9,22,23,24,9,0,12,13,16,10,9,0,17,5,4,18,5,12,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,27,13,7,12,24,13,11,23,24,9,0,5,15,25,24,9,0,25,18,8,0,26,9,22,30,3,11,9,22,24,0,5,25,10,24,22,9,24,9,18,8,9,0,23,29,17,20,24,19,17,9,0,25,18,8,0,27,13,22,15,25,18,11,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,35,0,33,0,27,13,7,12,24,13,11,23,24,9,0,5,15,25,24,9,0,25,18,8,0,26,9,22,30,3,11,9,22,24,0,5,25,10,24,22,9,24,9,18,8,9,0,23,29,17,20,24,19,17,9,0,25,18,8,0,27,13,22,15,25,18,11,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,35,0,33,0,27,13,7,12,24,13,11,23,24,9,0,5,15,25,24,9,0,25,18,8,0,26,9,22,30,3,11,9,22,24,0,5,25,10,24,22,9,24,9,18,8,9,0,23,29,17,20,24,19,17,9,0,25,18,8,0,27,13,22,15,25,18,11,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,17,19,23,24,0,13,17,20,19,22,24,5,18,24,0,23,29,17,20,24,19,17,23,0,5,18,8,0,9,10,10,9,7,24,23,0,6,19,24,12,0,5,7,25,24,9,0,5,18,8,0,8,9,16,5,29,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,35,0,33,0,17,19,23,24,0,13,17,20,19,22,24,5,18,24,0,23,29,17,20,24,19,17,23,0,5,18,8,0,9,10,10,9,7,24,23,0,6,19,24,12,0,5,7,25,24,9,0,5,18,8,0,8,9,16,5,29,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,35,0,33,0,17,19,23,24,0,13,17,20,19,22,24,5,18,24,0,23,29,17,20,24,19,17,23,0,5,18,8,0,9,10,10,9,7,24,23,0,6,19,24,12,0,5,7,25,24,9,0,5,18,8,0,8,9,16,5,29,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,13,18,27,9,13,23,9,0,5,25,10,0,1,22,30,24,16,13,7,12,9,0,23,19,10,19,22,24,12,13,16,10,9,0,19,8,9,22,0,23,20,9,30,13,5,16,6,9,12,5,18,8,16,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,35,0,34,0,12,13,18,27,9,13,23,9,0,5,25,10,0,1,22,30,24,16,13,7,12,9,0,23,19,10,19,22,24,12,13,16,10,9,0,19,8,9,22,0,23,20,9,30,13,5,16,6,9,12,5,18,8,16,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,35,0,34,0,12,13,18,27,9,13,23,9,0,5,25,10,0,1,22,30,24,16,13,7,12,9,0,23,19,10,19,22,24,12,13,16,10,9,0,19,8,9,22,0,23,20,9,30,13,5,16,6,9,12,5,18,8,16,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,16,3,23,7,12,17,13,24,24,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,36,0,32,0,16,3,23,7,12,17,13,24,24,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,36,0,32,0,16,3,23,7,12,17,13,24,24,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6,9,23,19,18,8,9,22,9,0,26,19,17,0,23,24,19,10,10,0,19,8,9,22,0,11,9,17,13,23,7,12,0,5,25,23,11,9,12,9,18,8,9,0,11,9,10,5,12,22,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,36,0,33,0,6,9,23,19,18,8,9,22,9,0,26,19,17,0,23,24,19,10,10,0,19,8,9,22,0,11,9,17,13,23,7,12,0,5,25,23,11,9,12,9,18,8,9,0,11,9,10,5,12,22,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,36,0,33,0,6,9,23,19,18,8,9,22,9,0,26,19,17,0,23,24,19,10,10,0,19,8,9,22,0,11,9,17,13,23,7,12,0,5,25,23,11,9,12,9,18,8,9,0,11,9,10,5,12,22,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,12,13,18,27,9,13,23,9,0,10,2,22,0,8,13,9,0,6,22,5,18,8,6,9,15,1,17,20,10,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,36,0,34,0,12,13,18,27,9,13,23,9,0,10,2,22,0,8,13,9,0,6,22,5,18,8,6,9,15,1,17,20,10,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,36,0,34,0,12,13,18,27,9,13,23,9,0,10,2,22,0,8,13,9,0,6,22,5,18,8,6,9,15,1,17,20,10,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20,9,22,23,19,18,9,18,6,9,30,19,11,9,18,9,0,26,19,22,23,13,7,12,24,23,17,5,4,18,5,12,17,9,18,0,23,7,12,25,24,30,5,25,23,22,2,23,24,25,18,11,9,18,0,25,18,8,0,13,18,0,18,19,24,10,1,16,16,9,18,0,5,18,30,25,27,9,18,8,9,18,8,9,0,26,9,22,10,5,12,22,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,37,0,32,0,20,9,22,23,19,18,9,18,6,9,30,19,11,9,18,9,0,26,19,22,23,13,7,12,24,23,17,5,4,18,5,12,17,9,18,0,23,7,12,25,24,30,5,25,23,22,2,23,24,25,18,11,9,18,0,25,18,8,0,13,18,0,18,19,24,10,1,16,16,9,18,0,5,18,30,25,27,9,18,8,9,18,8,9,0,26,9,22,10,5,12,22,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,37,0,32,0,20,9,22,23,19,18,9,18,6,9,30,19,11,9,18,9,0,26,19,22,23,13,7,12,24,23,17,5,4,18,5,12,17,9,18,0,23,7,12,25,24,30,5,25,23,22,2,23,24,25,18,11,9,18,0,25,18,8,0,13,18,0,18,19,24,10,1,16,16,9,18,0,5,18,30,25,27,9,18,8,9,18,8,9,0,26,9,22,10,5,12,22,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,25,17,27,9,16,24,23,7,12,25,24,30,17,5,4,18,5,12,17,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,37,0,33,0,25,17,27,9,16,24,23,7,12,25,24,30,17,5,4,18,5,12,17,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,37,0,33,0,25,17,27,9,16,24,23,7,12,25,24,30,17,5,4,18,5,12,17,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,17,9,24,12,19,8,9,18,0,25,18,8,0,17,5,24,9,22,13,5,16,0,10,2,22,0,22,2,7,15,12,5,16,24,25,18,11,0,25,18,8,0,22,9,13,18,13,11,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,37,0,34,0,17,9,24,12,19,8,9,18,0,25,18,8,0,17,5,24,9,22,13,5,16,0,10,2,22,0,22,2,7,15,12,5,16,24,25,18,11,0,25,18,8,0,22,9,13,18,13,11,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,37,0,34,0,17,9,24,12,19,8,9,18,0,25,18,8,0,17,5,24,9,22,13,5,16,0,10,2,22,0,22,2,7,15,12,5,16,24,25,18,11,0,25,18,8,0,22,9,13,18,13,11,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,26,9,22,10,5,12,22,9,18,0,30,25,22,0,22,9,13,18,13,11,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,37,0,34,0,26,9,22,10,5,12,22,9,18,0,30,25,22,0,22,9,13,18,13,11,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,37,0,34,0,26,9,22,10,5,12,22,9,18,0,30,25,22,0,22,9,13,18,13,11,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,26,9,22,27,9,13,23,0,5,25,10,0,5,18,8,9,22,9,0,5,6,23,7,12,18,13,24,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,37,0,35,0,26,9,22,27,9,13,23,0,5,25,10,0,5,18,8,9,22,9,0,5,6,23,7,12,18,13,24,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,37,0,35,0,26,9,22,27,9,13,23,0,5,25,10,0,5,18,8,9,22,9,0,5,6,23,7,12,18,13,24,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,23,7,12,25,24,30,17,5,4,18,5,12,17,9,18,0,30,25,22,0,23,13,7,12,9,22,9,18,0,12,5,18,8,12,5,6,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,38,0,32,0,23,7,12,25,24,30,17,5,4,18,5,12,17,9,18,0,30,25,22,0,23,13,7,12,9,22,9,18,0,12,5,18,8,12,5,6,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,38,0,32,0,23,7,12,25,24,30,17,5,4,18,5,12,17,9,18,0,30,25,22,0,23,13,7,12,9,22,9,18,0,12,5,18,8,12,5,6,25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,6,9,8,13,18,11,25,18,11,9,18,0,30,25,22,0,23,13,7,12,9,22,9,18,0,16,5,11,9,22,25,18,11,0,25,18,24,9,22,0,6,9,22,2,7,15,23,13,7,12,24,13,11,25,18,11,0,26,19,18,0,25,18,26,9,22,24,22,1,11,16,13,7,12,15,9,13,24,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,38,0,33,0,6,9,8,13,18,11,25,18,11,9,18,0,30,25,22,0,23,13,7,12,9,22,9,18,0,16,5,11,9,22,25,18,11,0,25,18,24,9,22,0,6,9,22,2,7,15,23,13,7,12,24,13,11,25,18,11,0,26,19,18,0,25,18,26,9,22,24,22,1,11,16,13,7,12,15,9,13,24,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,38,0,33,0,6,9,8,13,18,11,25,18,11,9,18,0,30,25,22,0,23,13,7,12,9,22,9,18,0,16,5,11,9,22,25,18,11,0,25,18,24,9,22,0,6,9,22,2,7,15,23,13,7,12,24,13,11,25,18,11,0,26,19,18,0,25,18,26,9,22,24,22,1,11,16,13,7,12,15,9,13,24,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,23,20,9,30,13,10,13,23,7,12,9,0,9,18,8,5,18,27,9,18,8,25,18,11,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
